hour,glucose_mean,glucose_median,hypo_pct,hyper_pct,n
20.166666666666668,151.8119994720311,144.66666666666666,3.425925925925926,27.22222222222222,1080
20.25,151.17103614941655,144.0,3.985171455050973,26.506024096385545,1079
20.333333333333332,150.8251431304821,143.0,4.077849860982391,26.59870250231696,1079
20.416666666666668,150.3414373219276,141.0,3.8924930491195555,26.876737720111215,1079
20.5,149.82019675897092,141.0,4.077849860982391,27.247451343836886,1079
20.583333333333332,149.78473692577086,140.33333333333334,3.707136237256719,27.247451343836886,1079
20.666666666666668,149.7849582788544,139.66666666666666,3.985171455050973,27.06209453197405,1079
20.75,149.7234468709344,141.0,5.004633920296571,26.969416126042635,1079
20.833333333333332,149.81887756021163,142.33333333333334,4.355885078776645,26.506024096385545,1079
20.916666666666668,149.8494333653369,141.33333333333334,5.004633920296571,26.69138090824838,1079
21.0,149.80179869653486,142.0,6.024096385542169,26.135310472659874,1079
21.083333333333332,150.22500597540517,142.0,5.4680259499536605,26.7840593141798,1079
21.166666666666668,150.27657284649052,142.33333333333334,5.746061167747914,26.69138090824838,1079
21.25,150.0567991103919,141.0,5.9314179796107505,26.506024096385545,1079
21.333333333333332,150.25873753094515,142.0,5.9314179796107505,26.876737720111215,1079
21.416666666666668,150.43396771997092,141.33333333333334,5.9314179796107505,26.59870250231696,1079
21.5,150.5979636543776,142.0,7.136237256719184,26.506024096385545,1079
21.583333333333332,150.7683581708084,141.0,6.487488415199258,26.69138090824838,1079
21.666666666666668,150.98323693910712,142.0,6.388888888888888,26.666666666666668,1080
21.75,151.40698713556122,142.0,6.209453197405004,26.7840593141798,1079
21.833333333333332,151.5035249681732,140.7348484848485,5.746061167747914,27.06209453197405,1079
21.916666666666668,151.68764389439036,140.0,5.653382761816497,27.52548656163114,1079
22.0,151.99329791202214,139.0,6.209453197405004,27.340129749768305,1079
22.083333333333332,152.0248109623621,138.66666666666666,5.9314179796107505,26.876737720111215,1079
22.166666666666668,152.07022577359174,140.33333333333334,5.4680259499536605,26.876737720111215,1079
22.25,152.1897152250525,140.0,5.185185185185185,26.75925925925926,1080
22.333333333333332,151.76211523331844,140.66666666666666,5.277777777777778,26.574074074074073,1080
22.416666666666668,151.4706263526955,140.33333333333334,5.277777777777778,26.666666666666668,1080
22.5,151.29893764617822,140.0,4.907407407407407,26.944444444444443,1080
22.583333333333332,151.0870231806085,140.66666666666666,4.2592592592592595,26.666666666666668,1080
22.666666666666668,150.94131241874246,140.0,4.444444444444445,26.666666666666668,1080
22.75,150.71530970344728,141.0,5.45790934320074,25.161887141535615,1081
22.833333333333332,150.3976259775788,139.33333333333334,5.550416281221091,24.79185938945421,1081
22.916666666666668,150.0593594580008,139.1764705882353,5.642923219241443,24.699352451433857,1081
23.0,149.58950181908887,140.0,5.642923219241443,24.0518038852914,1081
23.083333333333332,149.3525817893865,140.0,5.642923219241443,24.236817761332098,1081
23.166666666666668,149.0207333165215,139.83333333333334,5.365402405180388,24.421831637372804,1081
23.25,148.61025394633918,139.0,5.365402405180388,24.699352451433857,1081
23.333333333333332,148.07079695544667,138.66666666666666,5.45790934320074,23.959296947271046,1081
23.416666666666668,147.46751017732012,138.0,5.827937095282146,23.681776133209993,1081
23.5,146.87439916237582,136.5,6.567992599444958,23.959296947271046,1081
23.583333333333332,146.46594081214545,136.33333333333334,6.7592592592592595,24.537037037037038,1080
23.666666666666668,146.1805290422113,136.0,6.296296296296296,24.444444444444443,1080
23.75,145.99503514212446,135.5,6.944444444444445,24.074074074074073,1080
23.833333333333332,145.59687644204647,135.66666666666666,6.162464985994398,23.71615312791783,1071
23.916666666666668,145.20815224347726,134.16666666666669,5.981308411214954,24.11214953271028,1070
